rank,MOF_Name,predicted_benzene_adsorption,predicted_toluene_adsorption,mean_predicted_adsorption,min_predicted_adsorption,benzene_percentile,toluene_percentile,balanced_score,min_percentile
6039,hMOF-22244-(id:37338),491.3262339040231,597.31116,544.3186955652927,491.3262339040231,0.9649661011749547,0.9570328557842747,0.9609831058426261,0.9570328557842747
6040,hMOF-32744-(id:47714),534.6684520549211,573.94763,554.3080419454293,534.6684520549211,0.9710218731785134,0.9511427431972267,0.9609795126714389,0.9511427431972267
6041,hMOF-6001935-(id:142978),448.5439528381867,660.3256,554.4347876983902,448.5439528381867,0.9516826701843728,0.9704574040555879,0.960978344886761,0.9516826701843728
6042,hMOF-1000823-(id:53423),519.9161827695951,582.7606,551.3384014433914,519.9161827695951,0.9685492529987422,0.9535233303678252,0.9609775586383236,0.9535233303678252
6043,hMOF-5066022-(id:124217),474.9568904865712,611.8287,543.3927824014887,474.9568904865712,0.9614657790594227,0.9604442126576065,0.9609547243583096,0.9604442126576065
6044,hMOF-6001582-(id:142651),468.1515191722471,619.60675,543.8791348302641,468.1515191722471,0.9595545602356045,0.9623094149768383,0.960930013162467,0.9595545602356045
6045,hMOF-21210-(id:36317),464.1670637872884,625.32935,544.7482047452067,464.1670637872884,0.9582906402429672,0.9635794705034205,0.9609277781577963,0.9582906402429672
6046,hMOF-5058771-(id:117798),484.4524105751768,602.91125,543.6818327289947,484.4524105751768,0.9634414209896617,0.9584256219897537,0.9609269762295402,0.9584256219897537
6047,hMOF-6000663-(id:142016),490.5065793811629,597.1038,543.8052000909721,490.5065793811629,0.9648679326318372,0.9570021781145505,0.9609189590475941,0.9570021781145505
6048,hMOF-5047114-(id:106166),524.4430678989653,579.6756,552.0593330217482,524.4430678989653,0.969254839402399,0.9526888977513268,0.9609004745975591,0.9526888977513268
6049,hMOF-5040882-(id:99956),486.6009069986132,599.56335,543.0821307454004,486.6009069986132,0.9641255330245114,0.9576893579163727,0.9608966680666926,0.9576893579163727
6050,hMOF-23938-(id:38963),480.44934149282665,606.0171,543.2332156682883,480.44934149282665,0.9627204957511427,0.9590759885879069,0.9608947864361599,0.9590759885879069
6051,hMOF-5041036-(id:100097),477.9409696861222,608.75366,543.3473158977486,477.9409696861222,0.9619474184740927,0.9598122526612879,0.9608786494326296,0.9598122526612879
6052,hMOF-5058775-(id:117803),484.4524105751768,602.1788,543.3155912739165,484.4524105751768,0.9634414209896617,0.9583274534466362,0.9608776328973019,0.9583274534466362
6053,hMOF-5037303-(id:96772),468.38944925442695,618.87415,543.6317973811197,468.38944925442695,0.9595975089732184,0.9621437555603276,0.9608689454185478,0.9595975089732184
6054,hMOF-5033639-(id:93457),448.5671507494209,659.21405,553.8906005211949,448.5671507494209,0.9516949412522625,0.9702119826977943,0.960864258689577,0.9516949412522625
6055,hMOF-5033664-(id:93482),439.8960697395351,675.2671,557.5815797916425,439.8960697395351,0.9481363315642544,0.9739117096665337,0.9608511919185917,0.9481363315642544
6056,hMOF-6000704-(id:142049),456.9090834194818,636.8715,546.8903022077877,456.9090834194818,0.9558671043347547,0.965886431266681,0.9608506492297593,0.9558671043347547
6057,hMOF-6002972-(id:143991),507.7354792634287,587.05963,547.3975553055425,507.7354792634287,0.9671687578611529,0.9545909132742277,0.9608386748084056,0.9545909132742277
6058,hMOF-5059361-(id:118291),476.03907773001504,609.6672,542.8531265114918,476.03907773001504,0.9616590483786851,0.9600085897475228,0.9608331103001424,0.9600085897475228
6059,hMOF-5033656-(id:93475),449.2819764435144,653.30457,551.293270936601,449.2819764435144,0.9527134398871062,0.9690891799858883,0.9608315408402827,0.9527134398871062
6060,hMOF-22285-(id:37382),490.5591229828993,596.2507,543.404897184809,490.5591229828993,0.9648740681657821,0.9568181120962052,0.960829204380804,0.9568181120962052
6061,hMOF-5035327-(id:94907),473.97303769592463,611.0155,542.4942703128061,473.97303769592463,0.9613584072153879,0.9602969598429303,0.9608273903781229,0.9602969598429303
6062,hMOF-5064590-(id:122900),480.84100588022034,604.23804,542.5395214947977,480.84100588022034,0.9628616130318741,0.9587814829585545,0.960817216425671,0.9587814829585545
6063,hMOF-20925-(id:36032),454.95108502614056,639.7538,547.3524346029141,454.95108502614056,0.9551676534650428,0.9665245267969444,0.9608125315378948,0.9551676534650428
6064,hMOF-5045628-(id:104683),461.046126111105,628.9316,544.9888528504744,461.046126111105,0.95740712335491,0.9642421081694634,0.9608124603134583,0.95740712335491
6065,hMOF-5067846-(id:126041),465.7370272031451,622.4638,544.1004166777444,465.7370272031451,0.9586219590759886,0.9629843237107709,0.9607981897481397,0.9586219590759886
6066,hMOF-5041753-(id:100815),465.0147120149665,623.0144,544.0145581559207,465.0147120149665,0.9585115194649815,0.9630824922538884,0.9607915692812324,0.9585115194649815
6067,hMOF-6000230-(id:141715),486.3382260490836,598.9521,542.6451567257137,486.3382260490836,0.9640703132190079,0.9574868852961929,0.9607673215492792,0.9574868852961929
6068,hMOF-1000258-(id:52860),450.1842418308298,648.05786,549.1210515794774,450.1842418308298,0.9533515354173697,0.9682915605730589,0.9607634715625724,0.9533515354173697
6069,hMOF-5044676-(id:103733),459.10720010076034,631.7333,545.4202382339739,459.10720010076034,0.9566187072429978,0.9649231524373408,0.9607529849253504,0.9566187072429978
6070,hMOF-5071542-(id:129731),454.1100000998234,641.4534,547.7817151378024,454.1100000998234,0.9547258950210142,0.9668313034941866,0.9607404684867819,0.9547258950210142
6071,hMOF-6000690-(id:142034),447.9753676246457,658.62683,553.3010993396666,447.9753676246457,0.9515354173696966,0.9701138141546768,0.9607348083141266,0.9515354173696966
6072,hMOF-5045640-(id:104697),493.0499402201794,594.3989,543.7244330007147,493.0499402201794,0.9651501671933,0.956357947050342,0.9607339418970999,0.956357947050342
6073,hMOF-5045041-(id:104099),510.97668739095656,584.6278,547.802247504072,510.97668739095656,0.9675982452372918,0.953958953277909,0.9607301931301906,0.953958953277909
6074,hMOF-22373-(id:37469),459.3296297592504,631.0396,545.1846207878283,459.3296297592504,0.956670859281529,0.9648188483602785,0.9607275782336959,0.956670859281529
6075,hMOF-19957-(id:35113),525.3031732605077,577.91693,551.6100522064257,525.3031732605077,0.9693836856152407,0.9522225971715188,0.9607265120236667,0.9522225971715188
6076,hMOF-32559-(id:47531),505.6282452464175,587.0669,546.3475698888337,505.6282452464175,0.9669294720373041,0.9545970488081725,0.960723685464742,0.9545970488081725
6077,hMOF-1001212-(id:53812),453.7398315546277,641.59595,547.6678894101263,453.7398315546277,0.9546522686136761,0.966855845629966,0.9607153044121945,0.9546522686136761
6078,hMOF-19951-(id:35107),459.8393412988592,630.0932,544.9662709912265,459.8393412988592,0.9569224161732675,0.9645243427309261,0.9607083414899154,0.9569224161732675
6079,hMOF-5072935-(id:131116),461.99911054829886,626.87164,544.4353768073526,461.99911054829886,0.9575973249072001,0.9638371629291039,0.960707112014414,0.9575973249072001
6080,hMOF-5048052-(id:107097),478.2811651683493,607.1647,542.722919009956,478.2811651683493,0.9620179771144584,0.9593766297512041,0.9606954878984614,0.9593766297512041
6081,hMOF-31848-(id:46820),455.69903341494097,637.15533,546.4271839437986,455.69903341494097,0.9554989722980642,0.9659416510721845,0.960691934659404,0.9554989722980642
6082,hMOF-6001489-(id:142586),478.9808492811684,606.1902,542.5855174140218,478.9808492811684,0.9622603307052796,0.9591250728594656,0.9606901437735157,0.9591250728594656
6083,hMOF-5042434-(id:101496),478.0510533274983,607.1977,542.624373099296,478.0510533274983,0.9619719606098721,0.9593950363530386,0.9606817704048733,0.9593950363530386
6084,hMOF-5041838-(id:100900),478.0510533274983,607.1977,542.624373099296,478.0510533274983,0.9619719606098721,0.9593950363530386,0.9606817704048733,0.9593950363530386
6085,hMOF-5041837-(id:100899),478.0510533274983,607.1977,542.624373099296,478.0510533274983,0.9619719606098721,0.9593950363530386,0.9606817704048733,0.9593950363530386
6086,hMOF-6001248-(id:142429),457.7440380292477,633.8134,545.7787267782958,457.7440380292477,0.956130932294383,0.9652606068043071,0.9606740792912793,0.956130932294383
6087,hMOF-28619-(id:43632),466.2013271868747,620.7363,543.4688276559374,466.2013271868747,0.9587569408227751,0.9625916495383011,0.9606704684436808,0.9587569408227751
6088,hMOF-32634-(id:47604),453.8147409868419,640.9317,547.3732213234991,453.8147409868419,0.9546768107494554,0.9667331349510692,0.9606671477745724,0.9546768107494554
6089,hMOF-5065845-(id:124080),470.1214007282335,614.68365,542.4025277566949,470.1214007282335,0.9601128938245851,0.9612111544007117,0.9606617102207012,0.9601128938245851
6090,hMOF-27923-(id:42936),480.57075404057,603.46783,542.0192942566131,480.57075404057,0.9628063932263705,0.9585237905328712,0.9606603189660464,0.9585237905328712
6091,hMOF-5061455-(id:120154),471.94433425455,611.83844,541.8913870979782,471.94433425455,0.9608522256649384,0.9604503481915514,0.9606512448980342,0.9604503481915514
6092,hMOF-20861-(id:35974),467.1129807801441,619.6916,543.4022850678064,467.1129807801441,0.9589716845108446,0.9623339571126177,0.9606498788339416,0.9589716845108446
6093,hMOF-6000234-(id:141719),489.20332030801256,595.3046,542.2539733864281,489.20332030801256,0.9647145442832162,0.9566033684081358,0.9606418349797526,0.9566033684081358
6094,NEJSIG_clean-(id:173371),473.4779558339272,610.02765,541.7528023798543,473.4779558339272,0.9612050188667669,0.960076080620916,0.9606402180637028,0.960076080620916
6095,hMOF-5048056-(id:107104),478.2811651683493,606.63873,542.4599490392528,478.2811651683493,0.9620179771144584,0.9592539190723073,0.9606339598227805,0.9592539190723073
6096,hMOF-6001488-(id:142584),454.57201543673534,639.581,547.0765045445396,454.57201543673534,0.9548547412338558,0.9664815780593307,0.9606329801381415,0.9548547412338558
6097,hMOF-5045039-(id:104096),517.1730733395084,581.65186,549.4124644041292,517.1730733395084,0.9682670184372795,0.9530999785256312,0.9606236350873081,0.9530999785256312
6098,hMOF-1002745-(id:54993),520.5792679821868,579.91174,550.2455055731247,520.5792679821868,0.9686290149400252,0.9527379820228855,0.9606177835692151,0.9527379820228855
6099,hMOF-30640-(id:45650),481.17580004628337,602.16785,541.6718233629854,481.17580004628337,0.9629168328373777,0.9583151823787465,0.9606104967726254,0.9583151823787465
6100,hMOF-1001586-(id:54187),443.33254376278455,666.16046,554.7465025942829,443.33254376278455,0.9495781820412922,0.9718563057950118,0.9605880917661719,0.9495781820412922
6101,hMOF-32775-(id:47747),470.1892989319872,613.8981,542.0436851105248,470.1892989319872,0.9601619780961438,0.961008681780532,0.9605851433575348,0.9601619780961438
6102,hMOF-32165-(id:47136),452.9718790525258,641.70404,547.3379597899348,452.9718790525258,0.954345491916434,0.966892658833635,0.9605781040364247,0.954345491916434
6103,hMOF-5073966-(id:132146),458.0828600710725,631.9515,545.0171685609268,458.0828600710725,0.9562168297696108,0.9649722367088996,0.96057458279502,0.9562168297696108
6104,hMOF-5040679-(id:99786),471.3311929368562,611.94403,541.6376118492875,471.3311929368562,0.9606773629475105,0.9604687547933859,0.9605730475445626,0.9604687547933859
6105,hMOF-19941-(id:35094),446.4988560976581,659.5344,553.0166399628915,446.4988560976581,0.9510629812559438,0.970261066969353,0.9605661093981577,0.9510629812559438
6106,hMOF-5042146-(id:101208),470.4351540846641,613.6619,542.0485401770977,470.4351540846641,0.960192655765868,0.9609166487713593,0.9605545158459046,0.960192655765868
6107,hMOF-32084-(id:47055),460.2899534027424,628.1529,544.2214232345743,460.2899534027424,0.9570635334539989,0.9640580421511182,0.9605480548364268,0.9570635334539989
6108,hMOF-5060916-(id:119708),462.9079471422908,623.8891,543.3985231316923,462.9079471422908,0.9577997975273799,0.9633095070098475,0.9605467513911077,0.9577997975273799
6109,hMOF-5045632-(id:104688),487.7097495238993,595.8679,541.7888347228871,487.7097495238993,0.9643893609841396,0.9567322146209774,0.9605455279951701,0.9567322146209774
6110,hMOF-5066212-(id:124408),467.82067208523085,616.8124,542.3165250074592,467.82067208523085,0.9594594594594594,0.9616314384759334,0.9605442211515496,0.9594594594594594
6111,hMOF-5066216-(id:124411),467.82067208523085,616.8124,542.3165250074592,467.82067208523085,0.9594594594594594,0.9616314384759334,0.9605442211515496,0.9594594594594594
6112,hMOF-5060455-(id:119254),442.4385212226231,667.3519,554.8952249667802,442.4385212226231,0.9493082185477191,0.972040371813357,0.9605398191165159,0.9493082185477191
6113,hMOF-5040945-(id:100006),464.7180121661471,620.78485,542.751431620183,464.7180121661471,0.9584348252906709,0.9626284627419701,0.9605270667087475,0.9584348252906709
6114,hMOF-5039561-(id:98710),479.9063892535517,602.80304,541.3547144021665,479.9063892535517,0.9626253949749977,0.958413350921864,0.9605147553124921,0.958413350921864
6115,hMOF-5037123-(id:96593),466.5288277795428,619.1627,542.8457737530526,466.5288277795428,0.9588305672301132,0.9621805687639967,0.9605026470066279,0.9588305672301132
6116,hMOF-1000988-(id:53589),456.0370749252382,635.01465,545.5258616813691,456.0370749252382,0.9555787342393471,0.9654753504923766,0.9605015503679953,0.9555787342393471
6117,hMOF-6002938-(id:143958),446.9095492342952,658.1095,552.5095231523039,446.9095492342952,0.9512040985366752,0.9699788324078903,0.9604997275575174,0.9512040985366752
6118,hMOF-5081861-(id:140022),443.5723391243801,665.18036,554.3763490055494,443.5723391243801,0.9496947571862442,0.9715433935638249,0.960494842231066,0.9496947571862442
6119,hMOF-5063610-(id:121958),467.4363625434214,617.93384,542.6851002170232,467.4363625434214,0.959033039850293,0.9619596895419824,0.9604941353075808,0.959033039850293
6120,hMOF-1000247-(id:52851),447.4266885367864,657.363,552.3948323055025,447.4266885367864,0.9513329447495168,0.9698254440592693,0.9604901927549943,0.9513329447495168
6121,hMOF-1001514-(id:54116),451.9480994165843,642.85876,547.4034320325109,451.9480994165843,0.9538853268705709,0.9671687578611529,0.9604811171781527,0.9538853268705709
6122,hMOF-6003133-(id:144148),451.5697274609231,643.43585,547.5027897558522,451.5697274609231,0.9537503451237844,0.9673037396079394,0.9604792315042358,0.9537503451237844
6123,hMOF-6003282-(id:144297),479.4975377085032,603.7115,541.6045122624547,479.4975377085032,0.9623707703162868,0.9585790103383747,0.9604711480525782,0.9585790103383747
6124,hMOF-5063547-(id:121894),463.2410160189681,622.5767,542.9088686051872,463.2410160189681,0.9579163726723318,0.9630088658465503,0.9604558690001885,0.9579163726723318
6125,hMOF-5067173-(id:125368),510.1709174164462,582.6013,546.3861178879106,510.1709174164462,0.9675062122281192,0.953492652698101,0.9604483184686443,0.953492652698101
6126,hMOF-35231-(id:50139),457.4144758897203,631.47266,544.4435660698601,457.4144758897203,0.9560327637512654,0.9648863392336718,0.9604391482910268,0.9560327637512654
6127,hMOF-5036875-(id:96353),532.7177354275362,571.7598,552.2387810438463,532.7177354275362,0.9707089609473264,0.9503451237843973,0.9604191105103003,0.9503451237843973
6128,hMOF-18618-(id:33773),451.356151286536,643.36835,547.3622492272524,451.356151286536,0.9536644476485566,0.9672607908703255,0.9604145016790956,0.9536644476485566
6129,hMOF-5044997-(id:104054),491.0303736747263,592.0584,541.5443921596287,491.0303736747263,0.964953830107065,0.9559161886063134,0.9604137484272405,0.9559161886063134
6130,hMOF-1001328-(id:53931),442.0252857740117,667.13635,554.5808191565371,442.0252857740117,0.9490750682578152,0.9719974230757432,0.9603994901948306,0.9490750682578152
6131,hMOF-22290-(id:37387),460.3450838076465,626.0196,543.1823380464014,460.3450838076465,0.9570942111237231,0.9637267233180967,0.9603990163310273,0.9570942111237231
6132,hMOF-5037598-(id:96886),456.2147589676937,633.31647,544.765613126425,456.2147589676937,0.9556339540448507,0.9651931159309138,0.9603897489903315,0.9556339540448507
6133,hMOF-5036483-(id:95965),471.61136037724566,609.7364,540.6738747687009,471.61136037724566,0.9607325827530141,0.9600147252814676,0.9603735198717062,0.9600147252814676
6134,hMOF-6000924-(id:142182),471.2217784872679,610.0204,540.6210821147276,471.2217784872679,0.9606650918796208,0.9600699450869712,0.9603674262790883,0.9600699450869712
6135,hMOF-28201-(id:43215),445.22599080419167,660.72595,552.9759714763146,445.22599080419167,0.9504064791238458,0.9705371659968709,0.9603663419662221,0.9504064791238458
6136,hMOF-1002287-(id:54543),443.8922502332174,663.0401,553.4661751654369,443.8922502332174,0.9498144000981685,0.9711077706537411,0.9603430671562372,0.9498144000981685
6137,hMOF-5064681-(id:122992),459.3496030977825,627.49915,543.4243743027976,459.3496030977825,0.9567628922907015,0.9639353314722213,0.9603357199068202,0.9567628922907015
6138,hMOF-6001547-(id:142624),447.0858506432057,655.8073,551.4465813274622,447.0858506432057,0.9512531828082339,0.9695738871675308,0.96032616423664,0.9512531828082339
6139,hMOF-32122-(id:47094),500.9805583109336,586.44293,543.71174521992,500.9805583109336,0.9662975120409854,0.9544129827898273,0.960318479241363,0.9544129827898273
6140,hMOF-5062264-(id:120961),473.8303315436639,606.8849,540.3576096194881,473.8303315436639,0.9613277295456637,0.959303003343866,0.9603142992130157,0.959303003343866
6141,hMOF-5070131-(id:128317),467.5920006533245,616.40375,541.9978741059591,467.5920006533245,0.9590759885879069,0.961548608767678,0.9603107070469861,0.9590759885879069
6142,ECIWUJ_clean-(id:169767),456.250090529833,631.8442,544.0471338879634,456.250090529833,0.955643157345768,0.9649446268061478,0.9602713684155357,0.955643157345768
6143,ECIWUJ_clean-(id:175727),456.250090529833,631.8442,544.0471338879634,456.250090529833,0.955643157345768,0.9649446268061478,0.9602713684155357,0.955643157345768
6144,hMOF-1002623-(id:54871),450.12328420449234,643.42175,546.77251856709,450.12328420449234,0.95333926434948,0.9672976040739946,0.9602677126903846,0.95333926434948
6145,hMOF-32515-(id:47487),487.2340207647352,594.2235,540.7287657534614,487.2340207647352,0.9642574470043256,0.9563088627787834,0.9602667066203157,0.9563088627787834
6146,hMOF-18663-(id:33819),473.0995976556149,606.9845,540.0420473629637,473.0995976556149,0.9611252569254839,0.9593152744117557,0.9602194127297636,0.9593152744117557
6147,hMOF-31340-(id:46312),449.4791670600937,645.578,547.5285849948906,449.4791670600937,0.9527686596926097,0.9677823112556371,0.9602168018628406,0.9527686596926097
6148,hMOF-25367-(id:40389),450.9744200508144,641.99384,546.4841277500166,450.9744200508144,0.9535662791054391,0.9669601497070283,0.9602165095634884,0.9535662791054391
6149,hMOF-32512-(id:47483),487.2340207647352,593.7234,540.4787047183052,487.2340207647352,0.9642574470043256,0.9561922876338314,0.9602079320162434,0.9561922876338314
6150,hMOF-1000263-(id:52865),437.4483002834575,674.1976,555.8229355421194,437.4483002834575,0.9470196643862933,0.97376752461883,0.9602073562688014,0.9470196643862933
6151,hMOF-5033611-(id:93428),492.1101151716027,589.8446,540.9773598318951,492.1101151716027,0.9650397275822928,0.9554192103567813,0.9602053720336803,0.9554192103567813
6152,hMOF-1002475-(id:54731),443.8922502332174,662.32086,553.1065560248119,443.8922502332174,0.9498144000981685,0.9708255360922784,0.9602050408182664,0.9498144000981685
6153,hMOF-5038448-(id:97635),461.2090597664271,622.3825,541.7957835453229,461.2090597664271,0.9574562076264687,0.9629597815749915,0.9602001084639823,0.9574562076264687
6154,NIGBOW_clean-(id:171345),467.2046764025554,615.6389,541.4217962090902,467.2046764025554,0.9589962266466239,0.961395220419057,0.9601942250958607,0.9589962266466239
6155,hMOF-5040487-(id:99626),517.7615789614435,577.83966,547.8006198029874,517.7615789614435,0.9683161027088383,0.9521857839678498,0.9601832039665447,0.9521857839678498
6156,hMOF-5072805-(id:130985),472.66149482301273,607.0015,539.8315103509594,472.66149482301273,0.9610332239163113,0.9593214099457005,0.960176553971129,0.9593214099457005
6157,hMOF-5070523-(id:128709),509.4155288564877,581.4854,545.4504707270719,509.4155288564877,0.9673773660152775,0.953069300855907,0.9601700331455774,0.953069300855907
6158,hMOF-5068823-(id:127015),460.8899256879715,623.16876,542.0293439475014,460.8899256879715,0.9572107862686751,0.9631438475933368,0.9601681516403712,0.9572107862686751
6159,hMOF-6003465-(id:144476),487.0912855819344,593.46606,540.2786750175297,487.0912855819344,0.9642421081694634,0.956124796760438,0.9601662966953055,0.956124796760438
6160,hMOF-1002732-(id:54980),447.3795069609037,653.9818,550.6806592421706,447.3795069609037,0.9513084026137375,0.9691873485290058,0.9601646531255915,0.9513084026137375
6161,hMOF-6001683-(id:142752),433.22423205552064,681.87494,557.5495855101822,433.22423205552064,0.9452342240083443,0.9755498972298065,0.9601528249775713,0.9452342240083443
6162,hMOF-22788-(id:37815),465.7901201094573,616.90594,541.348032466838,465.7901201094573,0.958646501211768,0.9616590483786851,0.9601504117753324,0.958646501211768
6163,hMOF-5038984-(id:98135),467.705377321248,613.44916,540.5772675180458,467.705377321248,0.9594349173236801,0.9608430223640212,0.9601384535748867,0.9594349173236801
6164,hMOF-5060880-(id:119673),468.03587263927375,613.1421,540.5889812415119,468.03587263927375,0.9595116114979906,0.9607632604227383,0.9601370280434944,0.9595116114979906
6165,hMOF-32862-(id:47832),502.2513746533239,584.46594,543.3586585180682,502.2513746533239,0.9664509003896065,0.9538730558026812,0.9601207865633447,0.9538730558026812
6166,hMOF-30524-(id:45534),521.9644284340064,575.86584,548.9151365802845,521.9644284340064,0.9687946743565359,0.9515722305733656,0.9601062243662205,0.9515722305733656
6167,hMOF-6003716-(id:144725),502.7322802713704,584.0848,543.4085290517008,502.7322802713704,0.96650612019511,0.9537871583274534,0.9601045175726833,0.9537871583274534
6168,hMOF-33248-(id:48161),484.7343070547498,595.50433,540.1193202754218,484.7343070547498,0.9635119796300273,0.9566769948154739,0.9600823225300986,0.9566769948154739
6169,hMOF-6004505-(id:145508),450.667142890639,641.20483,545.935988437507,450.667142890639,0.9534803816302113,0.9667699481547382,0.9600791780292856,0.9534803816302113
6170,hMOF-21331-(id:36437),452.4213170388769,638.3461,545.3837237049853,452.4213170388769,0.9540509862870816,0.9661748013620886,0.9600746204889913,0.9540509862870816
6171,hMOF-6002704-(id:143727),453.8141028093109,635.3199,544.5669940316086,453.8141028093109,0.9546706752155106,0.965536705831825,0.960072946286738,0.9546706752155106
6172,hMOF-5070754-(id:128939),470.4511178285405,609.3593,539.9052158966921,470.4511178285405,0.9601987912998129,0.9599410988741295,0.9600699277951616,0.9599410988741295
6173,hMOF-6000722-(id:142067),452.12805866833327,638.858,545.4930149298698,452.12805866833327,0.9539405466760745,0.966272969905206,0.9600671562720655,0.9539405466760745
6174,hMOF-6000909-(id:142168),467.6876099751171,612.8636,540.2755982004492,467.6876099751171,0.9594257140227628,0.9606834984814554,0.9600541942907127,0.9594257140227628
6175,hMOF-5040703-(id:99806),471.8866414329448,606.7608,539.3237223278005,471.8866414329448,0.9608276835291591,0.9592723256741418,0.9600493746505944,0.9592723256741418
6176,hMOF-32536-(id:47507),462.22641674796,620.05615,541.141284545855,462.22641674796,0.957677086848483,0.9624075835199558,0.9600365079415192,0.957677086848483
6177,hMOF-5070099-(id:128288),469.6375223630287,609.9148,539.7761586424518,469.6375223630287,0.9600085897475228,0.9600638095530264,0.960036198856235,0.9600085897475228
6178,hMOF-32880-(id:47852),492.3117750340248,588.7307,540.5212439623249,492.3117750340248,0.965070405252017,0.9550204006503666,0.9600191014366535,0.9550204006503666
6179,hMOF-6000242-(id:141724),486.0879352379098,592.8463,539.4671243572361,486.0879352379098,0.9639874835107525,0.9560266282173207,0.9599905520225762,0.9560266282173207
6180,hMOF-5035705-(id:95285),454.28441015843,633.6203,543.9523552256994,454.28441015843,0.954811792496242,0.9652237936006381,0.9599895618615332,0.954811792496242
6181,hMOF-5044604-(id:103662),485.6825302600773,593.8199,539.7512077569918,485.6825302600773,0.96379421419149,0.9562106942356658,0.9599874777479793,0.9562106942356658
6182,hMOF-5069971-(id:128158),459.9755180567026,622.3774,541.1764492138982,459.9755180567026,0.9569837715127159,0.9629536460410467,0.9599594273801134,0.9569837715127159
6183,hMOF-5066165-(id:124361),476.19164164399535,601.8167,539.0041765348883,476.19164164399535,0.9616774549805197,0.9582108783016842,0.9599410369919286,0.9582108783016842
6184,hMOF-5070520-(id:128705),506.6492608184617,580.6431,543.646194129934,506.6492608184617,0.9670828603859251,0.9529036414393962,0.9599408937086534,0.9529036414393962
6185,hMOF-5065757-(id:124005),484.3792752534301,594.7276,539.5534376755431,484.3792752534301,0.9634322176887443,0.9564254379237354,0.9599160417117781,0.9564254379237354
6186,hMOF-5059492-(id:118422),467.65374853160864,613.0775,540.3656315900231,467.65374853160864,0.9590821241218517,0.9607387182869589,0.9599097064751536,0.9590821241218517
6187,hMOF-21219-(id:36327),540.019051220224,565.1898,552.6044352780807,540.019051220224,0.9720526428812467,0.9480565696229715,0.9599046638613152,0.9480565696229715
6188,hMOF-30503-(id:45513),455.42985068926856,629.545,542.4874167997124,455.42985068926856,0.9554560235604503,0.9643525477804706,0.9598836721196152,0.9554560235604503
6189,hMOF-6003594-(id:144604),438.8677111791666,669.5745,554.221117552474,438.8677111791666,0.9475964045771084,0.9724821302573856,0.9598779981432567,0.9475964045771084
6190,hMOF-32873-(id:47844),550.1573849048019,560.3662,555.2617979211509,550.1573849048019,0.9740221492775408,0.9461054698285118,0.9598608696589002,0.9461054698285118
6191,hMOF-1002696-(id:54945),436.43998159846166,672.3794,554.4096880648558,436.43998159846166,0.9465594993404302,0.9735067644261742,0.9598440355199879,0.9465594993404302
6192,hMOF-6000008-(id:141605),501.0217058715651,582.46295,541.7423287658606,501.0217058715651,0.9663220541767648,0.9534374328925975,0.9598365054450261,0.9534374328925975
6193,hMOF-5033692-(id:93508),471.5017831110444,605.3788,538.440283645366,471.5017831110444,0.9607080406172347,0.9589594134429549,0.9598329306168961,0.9589594134429549
6194,hMOF-17342-(id:32497),483.387214829399,594.7515,539.0693703541526,483.387214829399,0.9632420161364543,0.9564438445255699,0.9598308931695685,0.9564438445255699
6195,hMOF-30919-(id:45893),456.1888164048037,628.00836,542.098589110605,456.1888164048037,0.955627818510906,0.9640396355492836,0.9598152971021044,0.955627818510906
6196,hMOF-5060603-(id:119402),447.2054784391903,649.3971,548.3012865828764,447.2054784391903,0.9512654538761236,0.968518575329018,0.9598144876007466,0.9512654538761236
6197,hMOF-34750-(id:49659),451.4460375844201,637.0125,544.2292748957257,451.4460375844201,0.9537196674540602,0.96592324447035,0.9597826655988861,0.9537196674540602
6198,hMOF-5051862-(id:110903),500.5080903161272,582.40295,541.4555222088449,500.5080903161272,0.966199343497868,0.9534006196889284,0.9597573145444611,0.9534006196889284
6199,hMOF-1001222-(id:53826),488.1526457942895,588.91174,538.532194479176,488.1526457942895,0.9644261741878087,0.9551124336595392,0.9597467084514409,0.9551124336595392
6200,hMOF-19959-(id:35114),521.0134554945985,573.4327,547.2230668586274,521.0134554945985,0.9687026413473633,0.9509464061109918,0.9597424035389828,0.9509464061109918
6201,hMOF-5039628-(id:98776),464.1797575747213,614.56384,539.3718001740795,464.1797575747213,0.9583029113108569,0.9611804767309875,0.959739537090886,0.9583029113108569
6202,hMOF-1002418-(id:54675),481.13913764979776,595.214,538.1765634538051,481.13913764979776,0.9628984262355431,0.9565849618063011,0.9597313110623231,0.9565849618063011
6203,hMOF-20831-(id:35944),472.4343502174743,603.16736,537.8008543079559,472.4343502174743,0.9609841396447526,0.9584685707273676,0.9597247067768694,0.9584685707273676
6204,hMOF-5070795-(id:128981),461.019321442545,618.419,539.7191638951006,461.019321442545,0.9574009878209652,0.9620394514832653,0.959714615064261,0.9574009878209652
6205,hMOF-16743-(id:31905),464.8860773835644,613.71936,539.3027188675635,464.8860773835644,0.9584808417952573,0.9609411909071387,0.959709439491693,0.9584808417952573
6206,hMOF-34687-(id:49595),469.7688419751923,607.1537,538.4612642493149,469.7688419751923,0.960039267417247,0.9593582231493696,0.9596986244585971,0.9593582231493696
6207,hMOF-5045726-(id:104781),455.9606370783976,627.16583,541.5632347989645,455.9606370783976,0.9555357855017332,0.9638801116667178,0.9596898108322014,0.9555357855017332
