MOF,Linker_ID,SMILES,SA_Score,Pred_Tox_IBC50,Pred_Tox_IGC50,Pred_Tox_LC50,Pred_Tox_LC50DM,Mean_Tox,CoPriNet_log_USD_per_mmol,ExactMolWt,CoPriNet_USD_per_mmol,CoPriNet_USD_per_g,CoPriNet_log_USD_per_g,CoPriNet_valid_price,Price_rank_by_row
KAWBOB_clean-(id:178586),0,C(CC(=O)[O])n1c(=O)n(c(=O)n(c1=O)CCC(=O)[O])CCC(=O)[O],3.248,3.323310872995329,2.0822313618062025,3.517115305556928,4.073360435676839,3.2490044940088243,3.317286252975464,342.057353964,27.58538912368029,80.64550814067144,4.390063107306223,True,290
KAWBOB_clean-(id:170736),0,C(CC(=O)[O])n1c(=O)n(c(=O)n(c1=O)CCC(=O)[O])CCC(=O)[O],3.248,3.323310872995329,2.0822313618062025,3.517115305556928,4.073360435676839,3.2490044940088243,3.317286252975464,342.057353964,27.58538912368029,80.64550814067144,4.390063107306223,True,291
EXOZIB_clean-(id:176149),0,C(C(=O)[O])Cn1c(=O)n(CCC(=O)[O])c(=O)n(c1=O)CCC(=O)[O],3.248,3.323310872995329,2.0822313618062025,3.517115305556928,4.073360435676839,3.2490044940088243,3.3172876834869385,342.057353964,27.585428584924188,80.64562350507872,4.390064537817697,True,292
WISTID_clean-(id:184153),0,c1cc(C(=O)[O])cc(c2c(ccc(c2)C(=O)[O])C(=O)[O])c1C(=O)[O],3.365,4.275687812119882,3.6397484690791018,3.652167057934368,5.374189800463324,4.235448284899169,3.2723371982574463,326.006267152,26.372906078537586,80.89692970914957,4.393175871665024,True,293
LUFNEG_clean-(id:171007),0,c1c(C(=O)[O])cc(cc1C(=O)[O])NCc1ccncc1,2.818,4.566660232995388,3.7248430273929793,4.062600173417062,5.598286721229701,4.488097538758782,3.084653377532959,270.0640568,21.85988840027549,80.94334603165709,4.393749478248029,True,294
LUFNEG_clean-(id:179359),0,c1c(C(=O)[O])cc(cc1C(=O)[O])NCc1ccncc1,2.818,4.566660232995388,3.7248430273929793,4.062600173417062,5.598286721229701,4.488097538758782,3.084653377532959,270.0640568,21.85988840027549,80.94334603165709,4.393749478248029,True,295
LUFNAC05_clean-(id:171005),0,N(c1cc(cc(C(=O)[O])c1)C(=O)[O])Cc1ccncc1,2.818,4.566660232995388,3.7248430273929793,4.062600173417062,5.598286721229701,4.488097538758782,3.084680318832397,270.0640568,21.86047734200796,80.94552677995601,4.393776419547468,True,296
LUFNAC04_clean-(id:179357),0,N(c1cc(cc(C(=O)[O])c1)C(=O)[O])Cc1ccncc1,2.818,4.566660232995388,3.7248430273929793,4.062600173417062,5.598286721229701,4.488097538758782,3.0846827030181885,270.0640568,21.860529461509564,80.94571976936089,4.393778803733259,True,297
VARJAB_clean-(id:183474),1,c1cc(ccc1[C](C#N)C#N)[C](C#N)C#N,3.463,4.575974104499888,4.1513850079205845,4.76543918316812,4.594096478002748,4.521723693397835,2.80719256401062,204.043596128,16.563352332555908,81.17555584623904,4.39661416547072,True,298
FAKLIO_clean-(id:176213),0,c1cc(ccc1[C](C#N)C#N)[C](C#N)C#N,3.463,4.575974104499888,4.1513850079205845,4.76543918316812,4.594096478002748,4.521723693397835,2.80719256401062,204.043596128,16.563352332555908,81.17555584623904,4.39661416547072,True,299
ZUQBUK_clean-(id:185156),1,c1cc(ccc1[C](C#N)C#N)[C](C#N)C#N,3.463,4.575974104499888,4.1513850079205845,4.76543918316812,4.594096478002748,4.521723693397835,2.807192802429199,204.043596128,16.56335628156731,81.17557520000204,4.396614403889299,True,300
FAKLUA_clean-(id:176215),0,c1cc(ccc1[C](C#N)C#N)[C](C#N)C#N,3.463,4.575974104499888,4.1513850079205845,4.76543918316812,4.594096478002748,4.521723693397835,2.807192802429199,204.043596128,16.56335628156731,81.17557520000204,4.396614403889299,True,301
FAKLIO_clean-(id:169947),0,c1cc(ccc1[C](C#N)C#N)[C](C#N)C#N,3.463,4.575974104499888,4.1513850079205845,4.76543918316812,4.594096478002748,4.521723693397835,2.8071932792663574,204.043596128,16.56336417959293,81.17561390754187,4.396614880726458,True,302
QUQQOJ_clean-(id:181654),0,c1c([C](C#N)C#N)ccc([C](C#N)C#N)c1,3.463,4.575974104499888,4.1513850079205845,4.76543918316812,4.594096478002748,4.521723693397835,2.8071932792663574,204.043596128,16.56336417959293,81.17561390754187,4.396614880726458,True,303
EHIJAH_clean-(id:173086),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(cc1)C(=O)[O])c1ccc(cc1)c1ccc(cc1)N(c1ccc(C(=O)[O])cc1)c1ccc(cc1)C(=O)[O],2.759,5.040205731953463,4.754451860159345,5.5139483542150645,7.224049339880859,5.633163821552183,3.983722925186157,660.153265728,53.71664548043181,81.36996099109572,4.399006175306899,True,304
WAQFIG_clean-(id:183931),0,c1c(C(=O)[O])cc(cc1C(=O)[O])NC(=O)c1ccc(C(=O)Nc2cc(cc(c2)C(=O)[O])C(=O)[O])s1,3.228,5.309475082893291,3.989865430018784,4.695964986161129,6.65304623828311,5.162087934339079,3.707317352294922,494.00561552,40.7443570295272,82.47751796634718,4.412525746704353,True,305
BUXNOZ_clean-(id:174696),0,C1=C([N][N][C]1C(=O)Nc1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)Nc1cc(cc(c1)C(=O)[O])C(=O)[O],4.04,4.55621191865785,2.46602726937346,3.0950903519115807,5.356949817764713,3.868569839426901,3.6737122535705566,477.03186748799993,39.39788968482437,82.58963891089613,4.413884235744974,True,306
LIPRAE_clean-(id:179230),0,c1nncn1c1cccnc1,2.464,4.3312905202381895,3.6771059156990313,2.831810675502922,4.93430122336493,3.943627083701269,2.4919769763946533,146.059246192,12.085144564525471,82.74138666058244,4.4157199201457,True,307
XOPKOD_clean-(id:184748),0,c1c(C#N)sc(c1)c1ccc(C#N)s1,2.872,5.4618280148231175,4.592798992461303,5.4511340536371335,5.009655088824574,5.128854037436532,2.8873298168182373,215.981590128,17.945328256866237,83.08730501627969,4.419891922637457,True,308
XOPKIX_clean-(id:184747),0,c1c(C#N)sc(c1)c1ccc(C#N)s1,2.872,5.4618280148231175,4.592798992461303,5.4511340536371335,5.009655088824574,5.128854037436532,2.887331247329712,215.981590128,17.945353927882586,83.08742387370792,4.419893353148932,True,309
LAGBUS_clean-(id:170849),0,[CH](C(=O)c1ccc(cc1)C#N)C(=O)c1ccc(cc1)C#N,2.372,5.150642586750984,4.35459848935428,5.359603427034946,5.748450438860417,5.153323735500157,3.125962734222412,273.066402528,22.781817374403555,83.42958768817239,4.424003014892571,True,310
LAGCUT_clean-(id:173300),0,[CH](C(=O)c1ccc(cc1)C#N)C(=O)c1ccc(cc1)C#N,2.372,5.150642586750984,4.35459848935428,5.359603427034946,5.748450438860417,5.153323735500157,3.125962972640991,273.066402528,22.78182280601273,83.42960757933852,4.42400325331115,True,311
LAGCIH_ion_b-(id:173298),0,[CH](C(=O)c1ccc(cc1)C#N)C(=O)c1ccc(cc1)C#N,2.372,5.150642586750984,4.35459848935428,5.359603427034946,5.748450438860417,5.153323735500157,3.1259632110595703,273.066402528,22.7818282376232,83.42962747050937,4.424003491729729,True,312
ITETEH_clean-(id:170626),0,c1c(c(c(cc1C(=O)[O])[O])[O])[O],4.626,4.5335653151361495,4.289544679597312,4.186091830477844,4.179088099392162,4.297072481150867,2.6298487186431885,165.990223164,13.871671218144904,83.56920638897842,4.425675107605665,True,313
ITETEH_clean-(id:178006),0,c1c(c(c(cc1C(=O)[O])[O])[O])[O],4.626,4.5335653151361495,4.289544679597312,4.186091830477844,4.179088099392162,4.297072481150867,2.629852056503296,165.990223164,13.87171751992016,83.56948533176417,4.425678445465772,True,314
ZELROZ_manual-(id:185343),0,c1c(c(ccc1C(=O)[O])c1c(cc(cc1)C(=O)[O])O)O,2.951,4.771154179455456,3.884603286705108,3.873225165566011,5.296683051253515,4.456416420745022,3.131606101989746,272.032087976,22.91074700474085,84.22075195321129,4.433441351133858,True,315
ZELROZ_clean5b-(id:173819),0,c1c(c(ccc1C(=O)[O])c1c(cc(cc1)C(=O)[O])O)O,2.951,4.771154179455456,3.884603286705108,3.873225165566011,5.296683051253515,4.456416420745022,3.131687879562378,272.032087976,22.912620666628797,84.22763960349508,4.43352312870649,True,316
OVEXOD_clean-(id:180802),0,c1c(c2nnc(c3cc(ccc3)C(=O)[O])n2N)cccc1C(=O)[O],2.887,5.218572452515691,3.486629664066233,3.998403599339806,5.420669678983262,4.531068848726248,3.302677869796753,322.07020479999994,27.18534033655162,84.40811950746343,4.435663599669793,True,317
OVEXOD_clean-(id:171592),0,c1c(c2nnc(c3cc(ccc3)C(=O)[O])n2N)cccc1C(=O)[O],2.887,5.218572452515691,3.486629664066233,3.998403599339806,5.420669678983262,4.531068848726248,3.302769899368286,322.07020479999994,27.18784230690064,84.41588790799143,4.435755629241327,True,318
QUQHAM_clean-(id:181649),0,c1c(C(=O)[O])nc(c(c1)[O])c1c(ccc(C(=O)[O])n1)[O],4.068,4.0894463510151,3.8670876852281295,3.645336842330985,5.302175892750915,4.226011692831282,3.134922742843628,272.006935848,22.986859874004782,84.50835932672706,4.436850456413696,True,319
WIJXIY_clean-(id:184123),0,[nH]1c2c(ccc(C(=O)[O])c2)c2ccc(cc12)C(=O)[O],2.869,5.344215534830707,4.198145411792615,4.38284972344918,5.820445361159635,4.936414007808034,3.069939374923706,253.037507704,21.54059673509598,85.12807816734383,4.444156924372067,True,320
XEBHOC_clean-(id:184541),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(C(=O)[O])cc1)c1ccc(cc1)N(c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1,2.687,5.0358144418410005,4.7396608168466186,5.669492820141089,7.039623778459041,5.6211479643219375,3.9077441692352295,584.1219656,49.78651524920762,85.23308175556755,4.445389641988784,True,321
XAWVUN_clean-(id:184532),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(C(=O)[O])cc1)c1ccc(cc1)N(c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1,2.687,5.0358144418410005,4.7396608168466186,5.669492820141089,7.039623778459041,5.6211479643219375,3.907916307449341,584.1219656,49.79508614869794,85.24775488891142,4.445561780202896,True,322
XAWVUN_clean-(id:172831),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(C(=O)[O])cc1)c1ccc(cc1)N(c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1,2.687,5.0358144418410005,4.7396608168466186,5.669492820141089,7.039623778459041,5.6211479643219375,3.907916307449341,584.1219656,49.79508614869794,85.24775488891142,4.445561780202896,True,323
ICANAD_clean-(id:170507),0,C(C(=O)[O])C(=O)[O],3.975,3.542525020093781,2.944988198774456,3.5814894259731225,3.3407023291010223,3.352426243485596,2.1632297039031982,101.995308544,8.6991881385939,85.29008111035945,4.446058165325518,True,324
SIPWUK_clean-(id:182336),0,C(C(=O)[O])C(=O)[O],3.975,3.542525020093781,2.944988198774456,3.5814894259731225,3.3407023291010223,3.352426243485596,2.163241147994995,101.995308544,8.699287693471172,85.29105718346216,4.446069609417314,True,325
BEPNUH_clean-(id:174466),0,N(Cc1ccncc1)[C@H](C(=O)[O])C,2.95,3.8113175740618814,2.8317334721616136,3.1128810768622013,4.192670258557861,3.4871505954108897,2.7279114723205566,179.082052592,15.300897278318857,85.44070752404578,4.447822656123827,True,326
BEPPAP_clean-(id:169343),0,N([C@@H](C)C(=O)[O])Cc1ccncc1,2.95,3.8113175740618814,2.8317334721616136,3.1128810768622013,4.192670258557861,3.4871505954108897,2.727921724319458,179.082052592,15.301054143905034,85.44158346657552,4.447832908122728,True,327
BEPPAP_clean-(id:174467),0,N([C@@H](C)C(=O)[O])Cc1ccncc1,2.95,3.8113175740618814,2.8317334721616136,3.1128810768622013,4.192670258557861,3.4871505954108897,2.727922201156616,179.082052592,15.30106144001795,85.44162420830709,4.447833384959886,True,328
WILDUR_clean-(id:184130),0,c1c2cnncc2cnn1,3.111,4.250160876372774,3.550481193699163,3.125589137725615,4.140821291913447,3.7667631249277496,2.4389736652374268,132.043596128,11.461271602819924,86.79914769747435,4.463596802464575,True,329
WESYAV_clean-(id:184065),0,c1c2cnncc2cnn1,3.111,4.250160876372774,3.550481193699163,3.125589137725615,4.140821291913447,3.7667631249277496,2.438988447189331,132.043596128,11.461441024037702,86.80043076778405,4.463611584416479,True,330
WILFAZ_clean-(id:184131),0,c1c2cnncc2cnn1,3.111,4.250160876372774,3.550481193699163,3.125589137725615,4.140821291913447,3.7667631249277496,2.438993215560913,132.043596128,11.461495676577671,86.80084466547825,4.463616352788061,True,331
XOPLOE_clean-(id:172935),0,c1c(C(=O)[O])ccc(c1)Oc1ccc(cc1)C(=O)[O],2.383,5.736028893039631,4.162189679239641,4.815395534037838,5.628734638790785,5.085587186276974,3.1016430854797363,256.03717335600004,22.2344543935264,86.84072746972214,4.464075722102158,True,332
XOPLOE_clean-(id:184749),0,c1c(C(=O)[O])ccc(c1)Oc1ccc(cc1)C(=O)[O],2.383,5.736028893039631,4.162189679239641,4.815395534037838,5.628734638790785,5.085587186276974,3.101644515991211,256.03717335600004,22.23448620019129,86.8408516964681,4.4640771526136325,True,333
HAVVUX_clean-(id:177192),0,c1c(C2=NN=N[N]2)cccn1,3.57,4.5682048421243895,3.6254082759313313,3.219651263586215,4.93922578045206,4.088122540523499,2.5415823459625244,146.046670128,12.69975047917557,86.95679585193625,4.465411395905231,True,334
TIMMIM_charged-(id:172268),1,c1nc([C]([N][N][C](/C(=N\[N][C](c2nccnc2)C)/c2ccccc2)c2ccccc2)C)cnc1,3.591,4.882746456947191,4.602972627214468,5.799116871822664,5.7746220209948,5.264864494244781,3.664440631866455,446.196742704,39.03429551416132,87.48225116483215,4.471435928957487,True,335
TIMMIM_charged-(id:182739),1,c1nc([C]([N][N][C](/C(=N\[N][C](c2nccnc2)C)/c2ccccc2)c2ccccc2)C)cnc1,3.591,4.882746456947191,4.602972627214468,5.799116871822664,5.7746220209948,5.264864494244781,3.664440870285034,446.196742704,39.034304820663706,87.48227202222866,4.471436167376066,True,336
XEDPON_clean-(id:184547),0,C1=N[C]2C(=N1)N=CN=C2,4.707,3.860398063362184,3.4229858257355668,2.798801813908665,4.45221306935437,3.6335996930901966,2.3604753017425537,119.035771096,10.595986546614151,89.01514602756427,4.488806535338144,True,337
PAVLOO_clean-(id:180950),0,c1c(c2nnc(c3cnccn3)o2)nccn1,2.535,4.739904729788529,3.569435768103969,3.1457737347694192,5.549673227488922,4.251196865037709,3.0021326541900635,226.060308812,20.128418136813792,89.04003645130521,4.4890861163484415,True,338
YOZQAG_charged-(id:184958),0,c1c(C(=O)[O])ccc2-c3c(S(=O)(=O)c12)cc(cc3)C(=O)[O],3.169,4.420333732213736,3.670493675667241,3.7388706725847145,5.178599928554629,4.25207450225508,3.2927663326263428,301.988508912,26.917222748986983,89.13326816958691,4.490132644917793,True,339
YOZQEK_clean-(id:185341),0,c1c(C(=O)[O])cc2c(-c3ccc(cc3S2(=O)=O)C(=O)[O])c1,3.169,4.420333732213736,3.670493675667241,3.7388706725847145,5.178599928554629,4.25207450225508,3.2927730083465576,301.988508912,26.917402441434803,89.13386320033318,4.490139320638008,True,340
YOZQAG_charged-(id:173752),0,c1c(C(=O)[O])ccc2-c3c(S(=O)(=O)c12)cc(cc3)C(=O)[O],3.169,4.420333732213736,3.670493675667241,3.7388706725847145,5.178599928554629,4.25207450225508,3.292773723602295,301.988508912,26.917421694268217,89.13392695386302,4.490140035893745,True,341
PIDMEV01_clean-(id:181077),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1,2.592,5.33743461983942,4.793278893801835,5.519247634795016,6.08678064176543,5.4341854475504245,3.510607481002808,374.0664621039999,33.46859314421055,89.47231718117898,4.493929272197855,True,342
NAYZOE_clean-(id:171293),0,c1cc(ccc1C(=O)[O])N(c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O],2.592,5.33743461983942,4.793278893801835,5.519247634795016,6.08678064176543,5.4341854475504245,3.5106089115142822,374.0664621039999,33.46864102145131,89.47244517244687,4.493930702709329,True,343
NAYZOE_clean-(id:180044),0,c1cc(ccc1C(=O)[O])N(c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O],2.592,5.33743461983942,4.793278893801835,5.519247634795016,6.08678064176543,5.4341854475504245,3.5106093883514404,374.0664621039999,33.46865698054679,89.47248783624354,4.493931179546487,True,344
PIDMEV01_clean-(id:171729),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1,2.592,5.33743461983942,4.793278893801835,5.519247634795016,6.08678064176543,5.4341854475504245,3.510609865188598,374.0664621039999,33.46867293964986,89.47253050006051,4.493931656383645,True,345
NAPFUG_clean-(id:173355),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1,2.592,5.33743461983942,4.793278893801835,5.519247634795016,6.08678064176543,5.4341854475504245,3.510611057281494,374.0664621039999,33.4687128374409,89.4726371596921,4.4939328484765415,True,346
ZAXQUM_charged-(id:184994),1,C1=N[C]2C(=N[CH]1)N=CC=C2,4.883,4.095405271459871,3.5222957155803405,3.042714106786052,5.407756175906379,4.01704281743316,2.46573257446289,131.04834716,11.772102935897106,89.8302282403018,4.497921536040535,True,347
ZAXQUM_charged-(id:173794),1,C1=N[C]2C(=N[CH]1)N=CC=C2,4.883,4.095405271459871,3.5222957155803405,3.042714106786052,5.407756175906379,4.01704281743316,2.465738534927368,131.04834716,11.772173103307605,89.830763671782,4.497927496505013,True,348
MAQRAA_clean-(id:179552),0,c1c(C(=O)[O])sc(c1)C(=O)[O],3.531,4.256713791457429,3.919986264910161,3.3215722545166737,4.594666807163854,4.02323477951203,2.731465578079224,169.967379544,15.35537503796274,90.34307100079543,4.503614323458682,True,349
VOLPET_clean-(id:183723),0,c1cc(C(=O)[O])sc1C(=O)[O],3.531,4.256713791457429,3.919986264910161,3.3215722545166737,4.594666807163854,4.02323477951203,2.731474637985229,169.967379544,15.355514156847455,90.3438895042347,4.503623383364687,True,350
INOMOP_clean-(id:177926),0,c1c(C(=O)[O])sc(C(=O)[O])c1,3.531,4.256713791457429,3.919986264910161,3.3215722545166737,4.594666807163854,4.02323477951203,2.731474637985229,169.967379544,15.355514156847455,90.3438895042347,4.503623383364687,True,351
INOMOP01_clean-(id:177927),0,c1c(C(=O)[O])sc(C(=O)[O])c1,3.531,4.256713791457429,3.919986264910161,3.3215722545166737,4.594666807163854,4.02323477951203,2.731474637985229,169.967379544,15.355514156847455,90.3438895042347,4.503623383364687,True,352
AGAXOV_clean-(id:172975),0,c1c(C(=O)[O])sc(c1)C(=O)[O],3.531,4.256713791457429,3.919986264910161,3.3215722545166737,4.594666807163854,4.02323477951203,2.731474637985229,169.967379544,15.355514156847455,90.3438895042347,4.503623383364687,True,353
FEZTIP_clean-(id:176394),0,c1c(C(=O)[O])sc(c1)C(=O)[O],3.531,4.256713791457429,3.919986264910161,3.3215722545166737,4.594666807163854,4.02323477951203,2.731475353240967,169.967379544,15.355525139970991,90.34395412324314,4.503624098620425,True,354
APEBED_clean-(id:174120),0,c1c(C(=O)[O])sc(c1)C(=O)[O],3.531,4.256713791457429,3.919986264910161,3.3215722545166737,4.594666807163854,4.02323477951203,2.731475830078125,169.967379544,15.355532462057708,90.34399720260777,4.503624575457583,True,355
NUVXOT_clean-(id:180365),0,C1=NN=C[C]1C(=O)[O],4.555,3.977482606261512,3.255030012301225,3.2993325387362606,4.5875648340678055,3.7798524978417007,2.2973649501800537,110.011627304,9.94793458454361,90.42621065002558,4.504534166192282,True,356
RORTAV_clean-(id:182000),0,c1cc(cc[n+]1[O-])c1cc[n+](cc1)[O-],2.897,4.752461326561538,3.584454799664789,3.4796981972490064,4.038037974329338,3.963663074451168,2.8346269130706787,188.058577496,17.024047665759166,90.52523895710776,4.505628695329058,True,357
FABGOG_clean-(id:176184),0,[nH]1cncc1/C=C/C(=O)[O],3.6,4.331845811164402,3.611579263931795,3.1375980562231094,4.312454887368204,3.8483695046718776,2.5270588397979736,137.0351024,12.516638507401852,91.33892183964868,4.5145770038734,True,358
HOWSAP_clean-(id:177435),0,c1c(C(=O)[O])cc(C(=O)[O])cc1C(=O)N1[C@@H](C(=O)[O])CCC1,3.687,3.7913162247435768,2.489637879106174,2.6778810705604164,5.218339929019311,3.54429377585737,3.326354742050171,304.04572666,27.83668463672011,91.5542702820111,4.516931914292798,True,359
QOZGAP_clean-(id:181597),0,N(C(=O)c1c(cc(C(=O)Nn2cnnc2)c(c1)C(=O)[O])C(=O)[O])n1cnnc1,3.677,5.33814041559671,2.854363266975016,3.0732088706149554,5.312501810537324,4.144553590931001,3.5685689449310303,384.056679976,35.46580330117057,92.34523222818792,4.525534078113688,True,360
IBUDOZ_clean-(id:170504),0,c1cc(ccn1)C1=NN=N[N]1,3.586,4.5682048421243895,3.6254082759313313,3.219651263586215,4.93922578045206,4.088122540523499,2.60369086265564,146.046670128,13.513522660512187,92.52879677892348,4.527519912598347,True,361
IBUDOZ_clean-(id:177598),0,c1cc(ccn1)C1=NN=N[N]1,3.586,4.5682048421243895,3.6254082759313313,3.219651263586215,4.93922578045206,4.088122540523499,2.60369086265564,146.046670128,13.513522660512187,92.52879677892348,4.527519912598347,True,362
FINQUQ_clean-(id:170081),0,c1cc(C2=NN=N[N]2)ccn1,3.586,4.5682048421243895,3.6254082759313313,3.219651263586215,4.93922578045206,4.088122540523499,2.603713274002075,146.046670128,13.513825520143824,92.53087049708066,4.527542323944782,True,363
FINQOK_clean-(id:170080),0,c1cnccc1C1=NN=N[N]1,3.586,4.5682048421243895,3.6254082759313313,3.219651263586215,4.93922578045206,4.088122540523499,2.6037137508392334,146.046670128,13.513831964039518,92.5309146192485,4.52754280078194,True,364
FINQOK_clean-(id:176459),0,c1cnccc1C1=NN=N[N]1,3.586,4.5682048421243895,3.6254082759313313,3.219651263586215,4.93922578045206,4.088122540523499,2.6037137508392334,146.046670128,13.513831964039518,92.5309146192485,4.52754280078194,True,365
TEQPAI_clean-(id:172238),0,Cc1c(C(=O)[O])sc2c1c(c(C(=O)[O])s2)C,3.692,4.977346369668705,4.29972733612371,5.3964221181322,5.094163166465972,4.941914747597647,3.1577136516571045,253.970750672,23.51676689553422,92.59635935756172,4.528249825086178,True,366
TEQPAI_clean-(id:182674),0,Cc1c(C(=O)[O])sc2c1c(c(C(=O)[O])s2)C,3.692,4.977346369668705,4.29972733612371,5.3964221181322,5.094163166465972,4.941914747597647,3.157713890075684,253.970750672,23.516772502369047,92.5963814342568,4.528250063504757,True,367
NOFHUM_clean-(id:173380),0,c1c(C(=O)[O])ccc(c1)C#Cc1ccc(C(=O)[O])cc1,2.66,5.620372963998618,4.082797688712752,4.815347736321755,5.604453266178918,5.030742913803011,3.197049856185913,264.042258736,24.460262357578664,92.6376803269018,4.528695973862027,True,368
EJORAY_clean-(id:175841),0,C1=C([C]=CC(=C1C(=O)[O])C(=O)[O])Oc1cc(cc(c1)C(=O)[O])C(=O)[O],4.441,4.416341595333208,3.562933913709165,3.653359879240919,5.008686179703272,4.160330391996641,3.454851150512696,340.99335674,31.65357671293137,92.82754659958532,4.530743434101967,True,369
XOJXAW_charged-(id:173622),0,P(=O)(c1ccc(cc1)C(=O)[O])([O])[O],3.572,3.953165889742708,3.257950421670408,3.182089320288193,3.944378732895864,3.5843960911492934,2.9245028495788574,198.979634858,18.624964338993127,93.60236464543048,4.539055646470316,True,370
XOJWID_charged-(id:172927),0,P(=O)(c1ccc(cc1)C(=O)[O])([O])[O],3.572,3.953165889742708,3.257950421670408,3.182089320288193,3.944378732895864,3.5843960911492934,2.9245030879974365,198.979634858,18.62496877953119,93.60238696197594,4.539055884888895,True,371
XOJWOJ_clean-(id:184726),0,P(=O)(c1ccc(cc1)C(=O)[O])([O])[O],3.572,3.953165889742708,3.257950421670408,3.182089320288193,3.944378732895864,3.5843960911492934,2.9245030879974365,198.979634858,18.62496877953119,93.60238696197594,4.539055884888895,True,372
XOJWID_charged-(id:184725),0,P(=O)(c1ccc(cc1)C(=O)[O])([O])[O],3.572,3.953165889742708,3.257950421670408,3.182089320288193,3.944378732895864,3.5843960911492934,2.9245145320892334,198.979634858,18.62518192660325,93.60345816241416,4.539067328980692,True,373
UNABUH01_clean-(id:183228),0,c1c(cc(cc1C(=O)[O])NC(=O)c1ccncc1)C(=O)[O],2.694,4.48241390176613,3.51938135507422,3.739074013771965,5.546072560362229,4.321735457743636,3.283257246017456,284.043321356,26.662477662699764,93.86764503180444,4.541885758485512,True,374
UWELIS_clean-(id:172421),0,c1cc(ccn1)C(=O)Nc1cc(cc(c1)C(=O)[O])C(=O)[O],2.694,4.48241390176613,3.51938135507422,3.739074013771965,5.546072560362229,4.321735457743636,3.2832677364349365,284.043321356,26.6627573646886,93.86862974775376,4.541896248902993,True,375
UNABUH_clean-(id:172392),0,N(c1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)c1ccncc1,2.694,4.48241390176613,3.51938135507422,3.739074013771965,5.546072560362229,4.321735457743636,3.283279657363892,284.043321356,26.66307521141941,93.86974875568993,4.541908169831948,True,376
YOZKOP_clean-(id:185089),0,Nc1c(cnn1c1ccccc1)C(=O)[O],2.379,4.556033405388401,3.5303131077486967,3.232553398325713,5.207817579418607,4.131679372720354,2.960134744644165,202.061651496,19.300572229036067,95.51823458900186,4.559317167365056,True,377
UWAGAB02_clean-(id:173547),0,c1cc(N(c2ccc(c3ccc(cc3)C(=O)[O])cc2)c2ccc(c3ccc(cc3)C(=O)[O])cc2)ccc1c1ccc(cc1)C(=O)[O],2.409,5.025720907068314,4.840939429909552,5.629077049325431,6.928125956629369,5.605965835733167,4.054013252258301,602.160362488,57.62827036580055,95.70253034871416,4.561244738534802,True,378
CENPUI_clean-(id:174860),0,c1c(ccc(c1)c1ccc(cc1)N(c1ccc(c2ccc(C(=O)[O])cc2)cc1)c1ccc(c2ccc(C(=O)[O])cc2)cc1)C(=O)[O],2.409,5.025720907068314,4.840939429909552,5.629077049325431,6.928125956629369,5.605965835733167,4.054014682769775,602.1603624879999,57.62835280376153,95.70266725237992,4.561246169046277,True,379
ZIJVOF01_clean-(id:185042),0,CC1=NN=C([C]1C(=O)[O])C,4.058,3.6100717220562175,3.5474647931062706,2.968647216409691,4.382266156975905,3.627112472137021,2.582946538925171,138.042927432,13.236081386638014,95.88380681913684,4.563137112774005,True,380
ZIJVOF02_clean-(id:185043),0,CC1=NN=C([C]1C(=O)[O])C,4.058,3.6100717220562175,3.5474647931062706,2.968647216409691,4.382266156975905,3.627112472137021,2.582947015762329,138.042927432,13.236087698094954,95.88385254010971,4.563137589611163,True,381
ZIJVOF02_clean-(id:173846),0,CC1=NN=C([C]1C(=O)[O])C,4.058,3.6100717220562175,3.5474647931062706,2.968647216409691,4.382266156975905,3.627112472137021,2.582968711853028,138.042927432,13.236374872569415,95.88593286743836,4.563159285701862,True,382
ZIJVOF01_clean-(id:173845),0,CC1=NN=C([C]1C(=O)[O])C,4.058,3.6100717220562175,3.5474647931062706,2.968647216409691,4.382266156975905,3.627112472137021,2.5829689502716064,138.042927432,13.236378028367476,95.88595572842893,4.56315952412044,True,383
AGESIP_clean-(id:173991),0,C1(=O)C(=O)C(=O)C1=O,2.312,3.996051533560738,3.3467639677570062,2.677979084060317,3.383117876060409,3.3509781153596183,2.375859022140503,111.97965848,10.760252512260756,96.09113528581246,4.56529706703687,True,384
